Index	Sentence	Entity	Entity_Startindex	Entity_Stopindex	Entity_Info
PMC5546780_OgerInput.txtOger_out.csv:8	Nanoparticles of poly(lactic-co-glycolic) acid (PLGA) with a hydrodynamic diameter of 63 nm, functionalized with galactosamine, showed efficient in vitro Cytochrome P450 3a4 inhibition and the highest accumulation in hepatocytes. 	Cytochrome P450	1113	1128	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:8	Nanoparticles of poly(lactic-co-glycolic) acid (PLGA) with a hydrodynamic diameter of 63 nm, functionalized with galactosamine, showed efficient in vitro Cytochrome P450 3a4 inhibition and the highest accumulation in hepatocytes. 	Cytochrome P450	1113	1128	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:10	Taxotere^ (docetaxel) is a chemotherapy agent used in clinic, injected intravenously, for several indications, such as non-small cell lung cancer, breast cancer, gastric cancer and prostate cancer., Docetaxel is extensively metabolized by cytochrome P450 3A4, resulting in low systemic bioavailability.- Recently, docetaxel was administered with oral drugs that are known to be potent Cytochrome P450 3a4 inhibitors to increase its bioavailability and to enable its oral administration, especially by the inhibition of intestinal CYP34A., However, on top of their own pharmacological activity, these orally administered inhibitors of Cytochrome P450 3a4 generally have a wide biodistribution. 	Cytochrome P450	1918	1933	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:10	Taxotere^ (docetaxel) is a chemotherapy agent used in clinic, injected intravenously, for several indications, such as non-small cell lung cancer, breast cancer, gastric cancer and prostate cancer., Docetaxel is extensively metabolized by cytochrome P450 3A4, resulting in low systemic bioavailability.- Recently, docetaxel was administered with oral drugs that are known to be potent Cytochrome P450 3a4 inhibitors to increase its bioavailability and to enable its oral administration, especially by the inhibition of intestinal CYP34A., However, on top of their own pharmacological activity, these orally administered inhibitors of Cytochrome P450 3a4 generally have a wide biodistribution. 	Cytochrome P450	1918	1933	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:10	Taxotere^ (docetaxel) is a chemotherapy agent used in clinic, injected intravenously, for several indications, such as non-small cell lung cancer, breast cancer, gastric cancer and prostate cancer., Docetaxel is extensively metabolized by cytochrome P450 3A4, resulting in low systemic bioavailability.- Recently, docetaxel was administered with oral drugs that are known to be potent Cytochrome P450 3a4 inhibitors to increase its bioavailability and to enable its oral administration, especially by the inhibition of intestinal CYP34A., However, on top of their own pharmacological activity, these orally administered inhibitors of Cytochrome P450 3a4 generally have a wide biodistribution. 	Cytochrome P450	2167	2182	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:10	Taxotere^ (docetaxel) is a chemotherapy agent used in clinic, injected intravenously, for several indications, such as non-small cell lung cancer, breast cancer, gastric cancer and prostate cancer., Docetaxel is extensively metabolized by cytochrome P450 3A4, resulting in low systemic bioavailability.- Recently, docetaxel was administered with oral drugs that are known to be potent Cytochrome P450 3a4 inhibitors to increase its bioavailability and to enable its oral administration, especially by the inhibition of intestinal CYP34A., However, on top of their own pharmacological activity, these orally administered inhibitors of Cytochrome P450 3a4 generally have a wide biodistribution. 	Cytochrome P450	2167	2182	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:21	In parallel, these nanocarriers, loaded with bergamottin, a natural CYP3A4-inhibiting agent,- were tested for their ability to interact with hepatocytes in vitro, modulate Cytochrome P450 3a4 activity and increase the antitumor efficacy of docetaxel. 	Cytochrome P450	4314	4329	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:21	In parallel, these nanocarriers, loaded with bergamottin, a natural CYP3A4-inhibiting agent,- were tested for their ability to interact with hepatocytes in vitro, modulate Cytochrome P450 3a4 activity and increase the antitumor efficacy of docetaxel. 	Cytochrome P450	4314	4329	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:87	HepaRG cells were cultivated to induce Cytochrome P450 3a4. 	Cytochrome P450	13557	13572	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:87	HepaRG cells were cultivated to induce Cytochrome P450 3a4. 	Cytochrome P450	13557	13572	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:95	Half-maximal inhibitory concentration (IC_50) was determined on CYP3A4-expressing HepaRG cells, after incubation of the fluorogenic substrate DBOMF, specific for Cytochrome P450 3a4. 	Cytochrome P450	14412	14427	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:95	Half-maximal inhibitory concentration (IC_50) was determined on CYP3A4-expressing HepaRG cells, after incubation of the fluorogenic substrate DBOMF, specific for Cytochrome P450 3a4. 	Cytochrome P450	14412	14427	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:162	In vitro IC_50 values of Cytochrome P450 3a4 by Bergamottin in different nanocarriers were measured on the HepaRG cell line,, using a fluorogenic substrate: DBOMF. 	Cytochrome P450	24187	24202	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:162	In vitro IC_50 values of Cytochrome P450 3a4 by Bergamottin in different nanocarriers were measured on the HepaRG cell line,, using a fluorogenic substrate: DBOMF. 	Cytochrome P450	24187	24202	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:198	Different nanocarriers were designed to encapsulate the hydrophobic Bergamottin, inhibitor of Cytochrome P450 3a4, to make it injectable and to deliver it to hepatocytes. 	Cytochrome P450	30104	30119	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:198	Different nanocarriers were designed to encapsulate the hydrophobic Bergamottin, inhibitor of Cytochrome P450 3a4, to make it injectable and to deliver it to hepatocytes. 	Cytochrome P450	30104	30119	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:212	Indeed, as a polysaccharide, HA is reported to confer stealth properties to the nanoparticles they functionalize., To test the Cytochrome P450 3a4 inhibition of the Bergamottin in the nanocarriers, their IC_50 was evaluated on the hepatocyte cell line, HepaRG, induced to express active Cytochrome P450 3a4. 	Cytochrome P450	32167	32182	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:212	Indeed, as a polysaccharide, HA is reported to confer stealth properties to the nanoparticles they functionalize., To test the Cytochrome P450 3a4 inhibition of the Bergamottin in the nanocarriers, their IC_50 was evaluated on the hepatocyte cell line, HepaRG, induced to express active Cytochrome P450 3a4. 	Cytochrome P450	32167	32182	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:212	Indeed, as a polysaccharide, HA is reported to confer stealth properties to the nanoparticles they functionalize., To test the Cytochrome P450 3a4 inhibition of the Bergamottin in the nanocarriers, their IC_50 was evaluated on the hepatocyte cell line, HepaRG, induced to express active Cytochrome P450 3a4. 	Cytochrome P450	32327	32342	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:212	Indeed, as a polysaccharide, HA is reported to confer stealth properties to the nanoparticles they functionalize., To test the Cytochrome P450 3a4 inhibition of the Bergamottin in the nanocarriers, their IC_50 was evaluated on the hepatocyte cell line, HepaRG, induced to express active Cytochrome P450 3a4. 	Cytochrome P450	32327	32342	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:234	Even though PLGA-Ga reach the hepatocytes very rapidly, Bergamottin is a suicide inhibitor of CYP3A4: its inhibition lasts until the neosynthesis of Cytochrome P450 3a4 proteins, so for at least 24 hours. 	Cytochrome P450	35680	35695	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:234	Even though PLGA-Ga reach the hepatocytes very rapidly, Bergamottin is a suicide inhibitor of CYP3A4: its inhibition lasts until the neosynthesis of Cytochrome P450 3a4 proteins, so for at least 24 hours. 	Cytochrome P450	35680	35695	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:235	The 24-hour time lapse is more ethical regarding volumes injected to mice and allows Bergamottin to exit from PLGA nanoparticles and to bind to Cytochrome P450 3a4. 	Cytochrome P450	35880	35895	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:235	The 24-hour time lapse is more ethical regarding volumes injected to mice and allows Bergamottin to exit from PLGA nanoparticles and to bind to Cytochrome P450 3a4. 	Cytochrome P450	35880	35895	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:236	Our strategy is to inhibit Cytochrome P450 3a4 activity in hepatocytes, decrease docetaxels metabolism in the liver and increase its concentration in the tumor. 	Cytochrome P450	35928	35943	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:236	Our strategy is to inhibit Cytochrome P450 3a4 activity in hepatocytes, decrease docetaxels metabolism in the liver and increase its concentration in the tumor. 	Cytochrome P450	35928	35943	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:246	Inhibiting Cytochrome P450 3a4 in particular, by which docetaxel is metabolized, would allow increasing the concentration of docetaxel in HCCs and avoid resistance mechanisms. 	Cytochrome P450	37560	37575	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:246	Inhibiting Cytochrome P450 3a4 in particular, by which docetaxel is metabolized, would allow increasing the concentration of docetaxel in HCCs and avoid resistance mechanisms. 	Cytochrome P450	37560	37575	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:252	The taxane paclitaxel for instance is metabolized by both Cytochrome P450 3a4 and CYP2C8. 	Cytochrome P450	38471	38486	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:252	The taxane paclitaxel for instance is metabolized by both Cytochrome P450 3a4 and CYP2C8. 	Cytochrome P450	38471	38486	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:255	We showed an effective targeting and Cytochrome P450 3a4 inhibition following intravenous injection of PLGA-Ga Bergamottin nanoparticles. 	Cytochrome P450	38899	38914	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:255	We showed an effective targeting and Cytochrome P450 3a4 inhibition following intravenous injection of PLGA-Ga Bergamottin nanoparticles. 	Cytochrome P450	38899	38914	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5588734_OgerInput.txtOger_out.csv:14	Cytochrome P450 (CYP) enzymes are a superfamily of important biocatalysts that perform an extraordinary breadth of biochemical reactions, and have been widely applied to oxidation of complex organic substrates and biosynthesis of chemical building block molecules. 	Cytochrome P450	2392	2407	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5588734_OgerInput.txtOger_out.csv:14	Cytochrome P450 (CYP) enzymes are a superfamily of important biocatalysts that perform an extraordinary breadth of biochemical reactions, and have been widely applied to oxidation of complex organic substrates and biosynthesis of chemical building block molecules. 	Cytochrome P450	2392	2407	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:66	Preliminary in vitro screening for potential off-target activity of S2218 included tests for Cytochrome P450 inhibition, a receptor lead profiling panel (consisting of 68 receptor binding assays for GPCRs, ion channels, nuclear receptors, transporters), and a hERG inhibition assay. 	Cytochrome P450	12936	12951	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:66	Preliminary in vitro screening for potential off-target activity of S2218 included tests for Cytochrome P450 inhibition, a receptor lead profiling panel (consisting of 68 receptor binding assays for GPCRs, ion channels, nuclear receptors, transporters), and a hERG inhibition assay. 	Cytochrome P450	12936	12951	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:67	The tests for Cytochrome P450 inhibition were performed using recombinant human enzymes expressed in insect Sf9 cells using spectrofluorimetric substrates. 	Cytochrome P450	13140	13155	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:67	The tests for Cytochrome P450 inhibition were performed using recombinant human enzymes expressed in insect Sf9 cells using spectrofluorimetric substrates. 	Cytochrome P450	13140	13155	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:71	None of the five Cytochrome P450 isoforms tested (CYPs 1A2, 2C19, 2C9, 2D6 and 3A4) were inhibited by >7% in the presence of 10 M S2218 in the spectrofluorimetric assay. 	Cytochrome P450	13611	13626	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:71	None of the five Cytochrome P450 isoforms tested (CYPs 1A2, 2C19, 2C9, 2D6 and 3A4) were inhibited by >7% in the presence of 10 M S2218 in the spectrofluorimetric assay. 	Cytochrome P450	13611	13626	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:395	In addition, none of the aforementioned benzothiadiazine analogs significantly inhibit the major Cytochrome P450 enzymes indicating that these compounds should not affect the metabolism of drug substances. 	Cytochrome P450	66958	66973	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:395	In addition, none of the aforementioned benzothiadiazine analogs significantly inhibit the major Cytochrome P450 enzymes indicating that these compounds should not affect the metabolism of drug substances. 	Cytochrome P450	66958	66973	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:396	In vitro studies using both rat and human liver microsomes have shown that these benzothiadiazine derivatives themselves are resistant to oxidative metabolism by Cytochrome P450 enzymes with >97% of the parent compounds remaining after a 60 min incubation with microsomes of either species. 	Cytochrome P450	67229	67244	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5615155_OgerInput.txtOger_out.csv:396	In vitro studies using both rat and human liver microsomes have shown that these benzothiadiazine derivatives themselves are resistant to oxidative metabolism by Cytochrome P450 enzymes with >97% of the parent compounds remaining after a 60 min incubation with microsomes of either species. 	Cytochrome P450	67229	67244	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
